date,final_demand,power_generation,lng_trucks,total_demand
2021-02-27,761.11,90.85,15.4,867.35
2021-02-28,777.77,85.34,20.94,884.06
2021-03-01,919.24,129.43,45.52,1094.2
2021-03-02,906.05,204.23,52.14,1162.42
2021-03-03,893.78,225.45,53.22,1172.46
2021-03-04,898.5,200.93,55.62,1155.05
2021-03-05,883.52,146.01,49.91,1079.45
2021-03-06,796.37,110.22,18.32,924.91
2021-03-07,807.45,135.13,21.09,963.67
2021-03-08,948.03,182.29,55.16,1185.48
2021-03-09,953.8,201.43,52.39,1207.62
2021-03-10,937.18,152.02,49.84,1139.04
2021-03-11,886.77,98.07,53.48,1038.33
2021-03-12,884.77,109.17,47.63,1041.57
2021-03-13,761.47,98.9,18.05,878.42
2021-03-14,774.75,106.09,19.87,900.71
2021-03-15,898.53,113.19,53.35,1065.06
2021-03-16,877.67,80.29,55.2,1013.16
2021-03-17,844.85,71.68,49.94,966.47
2021-03-18,916.09,87.68,44.87,1048.64
2021-03-19,915.41,87.23,35.12,1037.76
2021-03-20,849.27,86.92,22.12,958.31
2021-03-21,841.13,95.57,20.3,957.0
2021-03-22,933.48,161.9,54.03,1149.41
2021-03-23,895.96,235.68,51.69,1183.34
2021-03-24,872.87,224.66,50.66,1148.18
2021-03-25,853.41,221.91,50.81,1126.13
2021-03-26,835.42,177.06,45.81,1058.29
2021-03-27,718.99,126.57,18.64,864.2
2021-03-28,699.88,113.76,18.04,831.69
2021-03-29,776.39,131.03,54.52,961.94
2021-03-30,763.11,131.91,51.49,946.51
2021-03-31,736.27,134.75,42.27,913.3
2021-04-01,668.37,165.42,27.13,860.92
2021-04-02,638.42,175.8,17.63,831.84
2021-04-03,619.43,127.61,20.04,767.08
2021-04-04,626.72,109.59,14.57,750.88
2021-04-05,698.92,96.89,38.85,834.66
2021-04-06,779.38,129.91,48.69,957.98
2021-04-07,831.99,172.61,50.16,1054.76
2021-04-08,817.24,240.47,49.89,1107.6
2021-04-09,841.36,286.59,44.26,1172.21
2021-04-10,739.16,188.28,20.58,948.03
2021-04-11,752.93,118.11,18.06,889.1
2021-04-12,850.17,195.67,49.0,1094.84
2021-04-13,855.22,359.21,51.54,1265.98
2021-04-14,816.27,298.44,49.04,1163.76
2021-04-15,835.07,281.28,51.18,1167.53
2021-04-16,850.71,206.98,45.58,1103.28
2021-04-17,780.75,133.86,16.54,931.15
2021-04-18,741.34,182.57,19.43,943.34
2021-04-19,816.51,349.65,49.83,1215.99
2021-04-20,807.74,367.79,51.87,1227.39
2021-04-21,806.64,342.24,50.84,1199.72
2021-04-22,813.0,300.8,52.58,1166.38
2021-04-23,770.15,170.25,44.61,985.02
2021-04-24,688.05,128.08,16.9,833.02
2021-04-25,691.32,177.96,17.24,886.52
2021-04-26,780.62,304.69,55.72,1141.03
2021-04-27,783.98,319.63,52.04,1155.65
2021-04-28,785.21,284.22,51.26,1120.7
2021-04-29,791.25,262.21,53.69,1107.15
2021-04-30,776.88,255.91,33.38,1066.17
2021-05-01,691.21,148.45,12.03,851.69
2021-05-02,696.15,172.38,20.59,889.12
2021-05-03,780.3,216.64,50.43,1047.36
2021-05-04,753.43,193.73,51.3,998.45
2021-05-05,734.09,154.91,50.02,939.03
2021-05-06,712.79,157.03,51.26,921.08
2021-05-07,684.27,170.96,42.8,898.03
2021-05-08,582.34,92.42,12.52,687.28
2021-05-09,580.21,90.48,16.81,687.5
2021-05-10,702.8,115.9,48.75,867.45
2021-05-11,721.83,109.22,45.78,876.83
2021-05-12,718.6,97.45,48.94,864.98
2021-05-13,723.22,100.81,45.76,869.79
2021-05-14,708.75,114.72,41.17,864.64
2021-05-15,593.39,92.92,15.06,701.37
2021-05-16,583.39,104.71,17.37,705.47
2021-05-17,690.24,170.69,48.46,909.39
2021-05-18,696.8,144.05,48.7,889.56
2021-05-19,700.56,186.96,47.44,934.96
2021-05-20,689.91,215.63,46.24,951.78
2021-05-21,665.68,146.01,41.78,853.47
2021-05-22,593.03,131.61,15.97,740.61
2021-05-23,593.85,143.69,19.47,757.0
2021-05-24,675.22,125.95,50.11,851.28
2021-05-25,683.97,172.7,48.91,905.58
2021-05-26,685.47,216.8,48.43,950.7
2021-05-27,679.09,296.02,50.21,1025.32
2021-05-28,666.53,296.23,43.25,1006.0
2021-05-29,594.38,161.86,14.98,771.22
2021-05-30,581.61,152.59,20.61,754.81
2021-05-31,658.71,276.16,46.73,981.6
2021-06-01,669.86,307.64,49.21,1026.72
2021-06-02,668.24,305.22,44.89,1018.35
2021-06-03,669.85,236.71,48.98,955.54
2021-06-04,668.07,246.72,42.73,957.51
2021-06-05,592.12,213.44,16.41,821.96
2021-06-06,584.91,155.24,18.82,758.98
2021-06-07,654.28,299.84,45.68,999.79
2021-06-08,658.85,288.07,48.38,995.3
2021-06-09,653.34,257.37,44.9,955.61
2021-06-10,657.75,259.27,45.99,963.0
2021-06-11,639.7,192.2,42.41,874.32
2021-06-12,575.42,142.49,13.37,731.29
2021-06-13,559.49,213.24,18.24,790.96
2021-06-14,638.57,307.63,49.64,995.84
2021-06-15,646.15,332.29,46.17,1024.61
2021-06-16,649.55,377.11,43.95,1070.62
2021-06-17,667.23,393.94,47.56,1108.73
2021-06-18,656.65,331.4,42.33,1030.39
2021-06-19,579.02,223.54,10.93,813.5
2021-06-20,560.0,106.7,16.95,683.65
2021-06-21,645.87,249.04,46.81,941.72
2021-06-22,656.17,268.54,49.61,974.32
2021-06-23,650.58,240.94,45.69,937.2
2021-06-24,626.36,158.5,40.57,825.42
2021-06-25,625.28,197.72,41.32,864.33
2021-06-26,564.42,112.57,13.9,690.88
2021-06-27,556.78,109.44,15.68,681.9
2021-06-28,645.38,206.03,48.85,900.26
2021-06-29,652.67,290.7,48.15,991.52
2021-06-30,659.71,269.53,44.75,973.99
2021-07-01,648.53,341.92,45.67,1036.12
2021-07-02,634.32,290.61,38.74,963.66
2021-07-03,569.67,150.15,16.22,736.04
2021-07-04,558.49,129.16,14.4,702.05
2021-07-05,633.12,203.16,43.14,879.42
2021-07-06,638.68,261.46,45.17,945.32
2021-07-07,649.07,296.63,47.38,993.08
2021-07-08,655.37,322.46,44.29,1022.11
2021-07-09,642.27,300.25,38.25,980.78
2021-07-10,567.11,234.04,15.81,816.96
2021-07-11,554.53,176.24,14.76,745.53
2021-07-12,639.16,188.16,47.55,874.87
2021-07-13,652.62,210.99,45.78,909.4
2021-07-14,651.79,168.18,45.86,865.83
2021-07-15,649.02,154.78,46.04,849.84
2021-07-16,637.5,198.91,41.45,877.87
2021-07-17,571.29,181.46,18.64,771.39
2021-07-18,555.41,153.58,16.35,725.34
2021-07-19,633.16,324.5,48.94,1006.59
2021-07-20,638.28,378.44,47.71,1064.43
2021-07-21,633.28,409.37,49.41,1092.06
2021-07-22,630.87,335.69,47.89,1014.46
2021-07-23,621.93,263.45,42.48,927.86
2021-07-24,545.82,190.95,18.54,755.31
2021-07-25,552.8,211.93,16.64,781.37
2021-07-26,629.83,356.16,52.94,1038.93
2021-07-27,636.83,316.75,48.6,1002.18
2021-07-28,639.61,272.98,49.26,961.85
2021-07-29,634.78,268.14,51.64,954.56
2021-07-30,620.12,185.17,39.96,845.26
2021-07-31,549.46,131.9,17.75,699.11
2021-08-01,545.87,163.6,19.12,728.6
2021-08-02,600.33,241.81,48.49,890.63
2021-08-03,591.78,230.89,47.2,869.87
2021-08-04,591.32,256.74,47.79,895.85
2021-08-05,585.9,193.72,45.31,824.93
2021-08-06,575.48,191.12,41.53,808.14
2021-08-07,518.3,151.9,19.99,690.2
2021-08-08,516.71,170.04,17.46,704.21
2021-08-09,567.99,240.92,45.87,854.78
2021-08-10,569.54,314.36,47.18,931.09
2021-08-11,564.14,345.88,44.32,954.34
2021-08-12,561.22,360.81,46.16,968.19
2021-08-13,553.08,384.1,41.78,978.97
2021-08-14,513.23,378.81,18.69,910.73
2021-08-15,497.72,250.76,19.54,768.02
2021-08-16,546.95,222.81,39.74,809.5
2021-08-17,568.05,218.94,42.36,829.34
2021-08-18,583.09,216.04,42.99,842.11
2021-08-19,577.93,293.22,44.69,915.84
2021-08-20,572.38,304.97,40.28,917.63
2021-08-21,523.55,253.47,17.74,794.76
2021-08-22,517.28,199.63,18.18,735.1
2021-08-23,585.2,222.77,50.98,858.95
2021-08-24,599.38,287.72,47.7,934.8
2021-08-25,606.99,421.43,46.86,1075.28
2021-08-26,608.27,414.78,51.04,1074.09
2021-08-27,605.42,323.97,41.91,971.3
2021-08-28,551.42,195.84,18.01,765.27
2021-08-29,553.1,218.49,20.87,792.46
2021-08-30,634.87,368.16,48.95,1051.98
2021-08-31,641.24,364.68,50.52,1056.44
2021-09-01,650.28,384.36,51.83,1086.48
2021-09-02,650.69,405.97,47.88,1104.53
2021-09-03,636.58,415.22,39.98,1091.78
2021-09-04,571.34,312.66,18.06,902.06
2021-09-05,564.37,252.78,15.56,832.71
2021-09-06,632.37,350.43,50.28,1033.08
2021-09-07,640.06,320.46,47.79,1008.31
2021-09-08,636.36,362.63,46.45,1045.43
2021-09-09,644.77,447.04,47.95,1139.76
2021-09-10,642.08,465.07,42.18,1149.33
2021-09-11,576.7,387.01,15.74,979.45
2021-09-12,568.3,290.32,19.91,878.53
2021-09-13,645.52,413.74,47.91,1107.17
2021-09-14,651.79,518.3,50.59,1220.67
2021-09-15,654.84,578.02,46.18,1279.04
2021-09-16,657.7,453.16,46.74,1157.6
2021-09-17,640.01,421.48,42.43,1103.93
2021-09-18,572.97,229.17,14.86,816.99
2021-09-19,567.3,199.66,17.43,784.39
2021-09-20,653.13,200.73,45.43,899.29
2021-09-21,664.1,158.85,48.66,871.61
2021-09-22,674.99,234.43,47.53,956.95
2021-09-23,672.38,210.03,46.95,929.36
2021-09-24,658.42,322.93,41.68,1023.04
2021-09-25,583.55,232.68,14.74,830.97
2021-09-26,573.26,223.88,16.77,813.91
2021-09-27,650.13,391.04,51.24,1092.41
2021-09-28,662.4,346.07,48.32,1056.79
2021-09-29,660.64,266.17,48.8,975.61
2021-09-30,649.16,399.3,49.14,1097.61
2021-10-01,628.63,392.79,39.74,1061.16
2021-10-02,547.8,119.75,14.88,682.43
2021-10-03,553.01,116.81,16.1,685.92
2021-10-04,650.07,156.74,46.84,853.65
2021-10-05,665.34,287.36,48.06,1000.77
2021-10-06,660.49,327.42,48.81,1036.72
2021-10-07,658.97,344.88,45.94,1049.8
2021-10-08,644.52,332.67,41.16,1018.34
2021-10-09,573.04,179.58,17.97,770.59
2021-10-10,550.12,125.86,16.88,692.86
2021-10-11,590.27,188.83,41.63,820.74
2021-10-12,585.52,225.07,23.26,833.85
2021-10-13,654.95,276.84,45.44,977.23
2021-10-14,662.17,361.69,47.85,1071.71
2021-10-15,656.11,378.92,43.81,1078.84
2021-10-16,583.29,348.01,19.47,950.77
2021-10-17,571.06,358.21,16.86,946.13
2021-10-18,651.84,414.7,47.46,1113.99
2021-10-19,650.77,245.43,48.95,945.15
2021-10-20,653.63,224.23,47.49,925.34
2021-10-21,661.96,312.17,48.08,1022.2
2021-10-22,676.74,294.16,45.08,1015.98
2021-10-23,617.56,322.7,18.13,958.39
2021-10-24,618.63,317.83,13.62,950.08
2021-10-25,703.91,469.3,49.75,1222.96
2021-10-26,702.73,483.51,48.28,1234.52
2021-10-27,708.4,492.29,48.72,1249.4
2021-10-28,717.43,253.49,50.73,1021.65
2021-10-29,703.11,251.5,46.84,1001.44
2021-10-30,637.65,150.13,20.51,808.29
2021-10-31,571.9,100.45,9.52,681.87
2021-11-01,611.83,138.73,23.94,774.5
2021-11-02,752.48,279.08,51.69,1083.25
2021-11-03,806.1,357.54,48.21,1211.86
2021-11-04,846.43,391.95,53.79,1292.18
2021-11-05,871.49,300.35,48.05,1219.89
2021-11-06,775.44,174.99,24.08,974.51
2021-11-07,772.46,186.86,19.11,978.44
2021-11-08,843.64,299.3,51.24,1194.17
2021-11-09,859.94,445.39,50.2,1355.53
2021-11-10,871.11,627.45,51.19,1549.76
2021-11-11,869.49,650.87,52.66,1573.02
2021-11-12,829.03,572.42,48.0,1449.45
2021-11-13,721.86,360.9,24.55,1107.31
2021-11-14,730.07,240.51,19.41,989.99
2021-11-15,856.86,353.71,53.36,1263.92
2021-11-16,900.41,456.44,53.96,1410.81
2021-11-17,908.15,301.21,51.7,1261.05
2021-11-18,916.59,427.3,52.41,1396.3
2021-11-19,894.23,510.94,49.71,1454.88
2021-11-20,791.49,591.3,20.5,1403.28
2021-11-21,777.22,476.93,20.02,1274.18
2021-11-22,931.01,610.16,55.78,1596.96
2021-11-23,973.52,633.92,54.79,1662.23
2021-11-24,986.46,629.73,50.26,1666.45
2021-11-25,989.02,561.83,55.45,1606.3
2021-11-26,985.22,456.91,47.83,1489.96
2021-11-27,922.68,207.48,22.64,1152.8
2021-11-28,941.92,219.78,21.63,1183.33
2021-11-29,1010.79,573.78,54.14,1638.72
2021-11-30,993.98,742.12,55.85,1791.96
2021-12-01,1012.72,464.66,56.48,1533.86
2021-12-02,1018.1,395.27,56.88,1470.24
2021-12-03,987.01,448.3,54.79,1490.1
2021-12-04,857.96,228.32,27.87,1114.15
2021-12-05,849.16,157.76,20.65,1027.57
2021-12-06,861.58,277.87,31.31,1170.76
2021-12-07,895.82,226.6,50.33,1172.76
2021-12-08,923.8,116.45,29.26,1069.5
2021-12-09,1017.52,185.31,58.32,1261.14
2021-12-10,956.24,185.67,53.14,1195.05
2021-12-11,838.49,267.11,24.9,1130.5
2021-12-12,835.39,368.73,20.01,1224.13
2021-12-13,980.7,633.08,55.86,1669.64
2021-12-14,1005.92,686.03,56.37,1748.31
2021-12-15,998.54,572.14,53.26,1623.94
2021-12-16,1019.46,539.54,58.38,1617.38
2021-12-17,1016.69,588.41,55.85,1660.94
2021-12-18,918.14,475.66,31.38,1425.18
2021-12-19,910.78,372.32,21.29,1304.39
2021-12-20,1024.98,550.29,53.48,1628.75
2021-12-21,982.61,565.38,55.08,1603.07
2021-12-22,932.58,458.99,54.33,1445.9
2021-12-23,862.53,459.34,54.53,1376.41
2021-12-24,686.49,214.9,18.94,920.32
2021-12-25,615.66,190.71,8.53,814.89
2021-12-26,679.48,131.69,24.34,835.5
2021-12-27,705.64,66.89,50.42,822.96
2021-12-28,696.09,69.47,49.91,815.47
2021-12-29,712.33,108.01,48.05,868.38
2021-12-30,716.28,142.74,48.82,907.83
2021-12-31,623.89,103.22,22.14,749.26
2022-01-01,560.65,139.92,7.25,707.81
2022-01-02,683.33,257.95,15.06,956.34
2022-01-03,788.61,238.93,43.82,1071.35
2022-01-04,832.01,145.01,44.49,1021.51
2022-01-05,875.9,199.48,27.67,1103.05
2022-01-06,852.25,165.5,22.12,1039.88
2022-01-07,922.6,248.24,45.84,1216.68
2022-01-08,875.13,99.0,16.93,991.06
2022-01-09,828.77,105.37,18.35,952.49
2022-01-10,923.01,308.21,49.5,1280.71
2022-01-11,931.35,359.84,47.26,1338.45
2022-01-12,983.13,378.97,46.77,1408.87
2022-01-13,1031.71,539.51,50.28,1621.5
2022-01-14,1051.18,575.29,42.8,1669.27
2022-01-15,951.56,368.5,20.38,1340.43
2022-01-16,958.25,382.8,20.41,1361.47
2022-01-17,1072.25,625.82,52.5,1750.58
2022-01-18,1066.32,687.5,48.62,1802.43
2022-01-19,1057.79,597.7,53.89,1709.38
2022-01-20,1038.0,440.36,53.27,1531.63
2022-01-21,1053.24,307.37,48.92,1409.53
2022-01-22,947.22,400.56,21.27,1369.06
2022-01-23,942.26,415.5,19.32,1377.09
2022-01-24,1052.59,681.77,53.18,1787.54
2022-01-25,1040.14,649.3,53.39,1742.83
2022-01-26,1036.63,641.03,47.32,1724.99
2022-01-27,1022.84,547.83,51.87,1622.55
2022-01-28,995.2,377.68,39.8,1412.68
2022-01-29,876.52,298.58,21.44,1196.54
2022-01-30,865.94,303.51,17.71,1187.17
2022-01-31,972.37,202.13,44.57,1219.07
2022-02-01,961.25,253.09,53.68,1268.02
2022-02-02,921.1,574.99,49.16,1545.25
2022-02-03,920.99,599.47,50.78,1571.24
2022-02-04,910.75,437.12,41.32,1389.19
2022-02-05,816.11,195.95,17.97,1030.03
2022-02-06,835.0,219.92,18.25,1073.18
2022-02-07,930.87,333.79,50.01,1314.68
2022-02-08,914.18,500.7,51.51,1466.4
2022-02-09,915.58,540.35,46.1,1502.03
2022-02-10,927.47,592.93,51.28,1571.68
2022-02-11,896.59,544.39,39.63,1480.61
2022-02-12,804.4,370.0,17.57,1191.97
2022-02-13,791.48,130.55,18.83,940.86
2022-02-14,926.68,217.7,47.5,1191.88
2022-02-15,932.43,251.45,50.68,1234.56
2022-02-16,907.27,190.0,43.93,1141.2
2022-02-17,853.73,354.26,49.55,1257.54
2022-02-18,830.82,198.69,40.65,1070.16
2022-02-19,783.94,155.76,14.4,954.09
2022-02-20,786.77,206.48,16.87,1010.12
2022-02-21,862.3,242.18,52.47,1156.95
2022-02-22,855.12,299.62,43.87,1198.6
2022-02-23,856.39,408.36,45.13,1309.89
2022-02-24,869.26,290.7,48.36,1208.32
2022-02-25,885.12,203.42,43.7,1132.24
2022-02-26,802.57,302.43,16.42,1121.42
2022-02-27,767.28,335.22,15.26,1117.76
2022-02-28,840.17,396.69,40.86,1277.72
2022-03-01,845.08,373.67,47.08,1265.83
2022-03-02,857.9,313.34,46.08,1217.33
2022-03-03,896.49,222.38,46.0,1164.87
2022-03-04,891.05,200.85,40.47,1132.38
2022-03-05,789.54,194.83,19.68,1004.05
2022-03-06,816.06,199.05,17.44,1032.56
2022-03-07,916.65,361.86,51.44,1329.94
2022-03-08,900.01,330.82,47.94,1278.77
2022-03-09,874.92,282.19,45.77,1202.88
2022-03-10,837.81,216.02,48.31,1102.14
2022-03-11,844.8,209.01,44.48,1098.28
2022-03-12,746.74,146.1,25.7,918.53
2022-03-13,734.01,222.16,17.14,973.31
2022-03-14,869.64,183.84,37.73,1091.22
2022-03-15,804.65,240.63,37.05,1082.33
2022-03-16,814.6,296.47,38.85,1149.92
2022-03-17,839.45,132.55,39.79,1011.8
2022-03-18,820.23,241.87,38.85,1100.95
2022-03-19,718.08,158.48,20.17,896.74
2022-03-20,711.05,167.83,16.17,895.05
2022-03-21,815.35,283.98,43.21,1142.55
2022-03-22,839.38,234.07,43.54,1116.99
2022-03-23,849.09,200.44,45.38,1094.91
2022-03-24,853.69,241.25,44.01,1138.95
2022-03-25,806.89,278.71,41.42,1127.02
2022-03-26,703.28,244.06,17.78,965.12
2022-03-27,689.13,229.97,16.94,936.05
2022-03-28,773.05,395.74,46.83,1215.61
2022-03-29,780.71,479.26,46.19,1306.17
2022-03-30,811.49,288.36,49.37,1149.22
2022-03-31,817.63,124.83,47.44,989.9
2022-04-01,857.66,162.6,38.26,1058.52
2022-04-02,777.76,151.49,11.19,940.44
2022-04-03,805.2,121.74,15.4,942.35
2022-04-04,927.6,206.2,44.42,1178.22
2022-04-05,910.99,414.22,41.08,1366.29
2022-04-06,839.35,324.79,44.87,1209.01
2022-04-07,758.69,107.22,43.71,909.62
2022-04-08,703.37,127.41,35.4,866.18
2022-04-09,619.39,231.48,12.84,863.7
2022-04-10,565.53,119.08,11.69,696.3
2022-04-11,621.02,139.15,41.37,801.55
2022-04-12,657.71,365.28,39.81,1062.79
2022-04-13,636.04,245.81,28.54,910.39
2022-04-14,525.52,190.29,17.26,733.07
2022-04-15,468.7,197.43,11.67,677.8
2022-04-16,440.35,157.46,10.88,608.69
2022-04-17,433.59,140.4,9.19,583.17
2022-04-18,498.63,94.35,29.71,622.69
2022-04-19,593.66,103.86,37.61,735.13
2022-04-20,657.63,107.59,28.04,793.26
2022-04-21,674.48,162.92,39.11,876.51
2022-04-22,693.99,171.02,31.7,896.7
2022-04-23,611.09,114.11,13.57,738.76
2022-04-24,577.81,243.66,10.29,831.76
2022-04-25,647.34,362.48,41.03,1050.85
2022-04-26,655.79,443.93,35.53,1135.25
2022-04-27,669.92,428.12,34.62,1132.67
2022-04-28,680.04,295.58,35.75,1011.37
2022-04-29,627.88,275.09,26.09,929.05
2022-04-30,519.47,198.79,12.62,730.87
2022-05-01,487.59,170.88,13.27,671.73
2022-05-02,607.12,150.49,30.56,788.18
2022-05-03,663.6,156.86,40.12,860.59
2022-05-04,665.5,156.79,38.09,860.38
2022-05-05,636.67,155.73,36.97,829.37
2022-05-06,619.62,130.56,29.0,779.19
2022-05-07,530.25,131.79,15.21,677.26
2022-05-08,517.14,182.26,13.23,712.63
2022-05-09,604.92,230.65,39.24,874.81
2022-05-10,601.45,258.65,35.58,895.68
2022-05-11,600.16,290.59,33.05,923.8
2022-05-12,602.52,344.45,35.76,982.73
2022-05-13,584.76,354.85,30.14,969.75
2022-05-14,502.13,215.72,11.89,729.74
2022-05-15,478.29,118.46,8.48,605.22
2022-05-16,561.57,291.42,36.81,889.8
2022-05-17,560.74,361.28,33.42,955.44
2022-05-18,568.16,394.81,35.78,998.75
2022-05-19,572.88,323.83,33.5,930.21
2022-05-20,560.24,303.13,28.26,891.63
2022-05-21,483.75,215.63,9.05,708.42
2022-05-22,470.06,208.46,10.69,689.22
2022-05-23,558.81,238.83,35.95,833.59
2022-05-24,576.16,261.23,32.3,869.69
2022-05-25,574.79,246.24,33.46,854.49
2022-05-26,566.69,159.55,37.17,763.42
2022-05-27,537.67,165.53,28.13,731.33
2022-05-28,463.77,183.02,10.76,657.56
2022-05-29,470.67,228.09,10.0,708.76
2022-05-30,561.77,432.14,35.0,1028.91
2022-05-31,572.16,434.85,33.05,1040.07
2022-06-01,565.39,409.42,33.69,1008.5
2022-06-02,573.55,424.52,37.46,1035.54
2022-06-03,558.38,432.7,32.53,1023.61
2022-06-04,503.7,303.62,8.98,816.3
2022-06-05,480.8,285.55,9.37,775.73
2022-06-06,538.05,319.68,30.83,888.56
2022-06-07,557.25,426.84,35.44,1019.53
2022-06-08,563.53,406.08,34.44,1004.05
2022-06-09,561.27,356.03,33.44,950.73
2022-06-10,547.15,341.33,25.32,913.81
2022-06-11,474.31,201.01,12.31,687.63
2022-06-12,467.05,184.94,9.75,661.73
2022-06-13,547.39,479.0,37.7,1064.09
2022-06-14,546.64,673.33,31.38,1251.35
2022-06-15,529.42,763.69,32.52,1325.62
2022-06-16,515.84,769.75,32.43,1318.01
2022-06-17,494.58,688.93,25.62,1209.13
2022-06-18,417.59,376.12,8.72,802.43
2022-06-19,429.46,357.99,10.2,797.65
2022-06-20,505.46,605.19,34.34,1144.98
2022-06-21,515.81,667.62,34.68,1218.11
2022-06-22,519.37,686.05,33.02,1238.44
2022-06-23,501.72,544.3,34.78,1080.8
2022-06-24,463.88,343.02,24.78,831.68
2022-06-25,425.78,279.65,8.65,714.08
2022-06-26,429.45,203.14,9.17,641.75
2022-06-27,506.05,321.72,37.14,864.9
2022-06-28,502.35,512.42,34.86,1049.62
2022-06-29,494.5,380.03,35.35,909.88
2022-06-30,488.06,382.02,32.06,902.14
2022-07-01,474.33,404.53,28.71,907.57
2022-07-02,406.15,332.47,9.0,747.62
2022-07-03,402.56,324.89,7.32,734.78
2022-07-04,477.0,447.42,34.17,958.59
2022-07-05,480.73,395.0,33.18,908.91
2022-07-06,483.04,347.08,30.03,860.15
2022-07-07,475.5,299.84,33.56,808.9
2022-07-08,459.9,381.02,25.39,866.31
2022-07-09,400.35,405.24,6.37,811.96
2022-07-10,394.82,495.63,9.17,899.63
2022-07-11,456.91,641.8,33.67,1132.38
2022-07-12,456.37,735.37,33.79,1225.52
2022-07-13,453.89,803.83,28.29,1286.01
2022-07-14,458.82,773.32,33.03,1265.17
2022-07-15,444.38,753.49,22.62,1220.48
2022-07-16,383.13,691.47,8.5,1083.1
2022-07-17,370.0,633.97,10.25,1014.22
2022-07-18,436.66,673.18,32.83,1142.67
2022-07-19,446.82,594.54,32.85,1074.22
2022-07-20,447.96,638.88,32.0,1118.85
2022-07-21,443.62,642.83,34.48,1120.92
2022-07-22,424.88,590.84,27.3,1043.02
2022-07-23,364.12,608.23,9.33,981.69
2022-07-24,355.27,563.12,7.18,925.57
2022-07-25,409.2,637.89,29.37,1076.46
2022-07-26,431.27,617.01,32.9,1081.18
2022-07-27,433.89,637.19,33.38,1104.46
2022-07-28,434.3,642.71,37.26,1114.27
2022-07-29,422.46,612.07,29.62,1064.14
2022-07-30,358.84,422.37,12.23,793.44
2022-07-31,345.95,448.03,7.96,801.94
2022-08-01,374.52,640.96,22.45,1037.94
2022-08-02,374.38,711.56,29.5,1115.44
2022-08-03,375.2,683.81,26.69,1085.7
2022-08-04,373.41,598.37,32.38,1004.17
2022-08-05,359.67,515.39,25.3,900.36
2022-08-06,311.23,498.31,7.01,816.55
2022-08-07,302.44,493.04,7.79,803.26
2022-08-08,352.77,619.22,30.22,1002.21
2022-08-09,348.97,637.77,30.3,1017.04
2022-08-10,354.99,632.71,22.66,1010.35
2022-08-11,353.59,659.17,28.65,1041.42
2022-08-12,351.01,676.4,26.2,1053.62
2022-08-13,320.34,534.32,10.77,865.42
2022-08-14,308.32,390.47,5.24,704.03
2022-08-15,315.58,389.26,15.76,720.61
2022-08-16,360.92,366.44,29.12,756.49
2022-08-17,369.41,294.75,29.46,693.63
2022-08-18,360.49,272.29,31.92,664.7
2022-08-19,353.9,379.2,25.44,758.54
2022-08-20,317.72,453.08,9.35,780.15
2022-08-21,311.15,308.68,11.65,631.48
2022-08-22,372.61,385.91,30.37,788.89
2022-08-23,377.8,621.3,32.7,1031.8
2022-08-24,381.03,648.52,30.25,1059.8
2022-08-25,384.41,519.2,31.27,934.89
2022-08-26,374.92,462.15,25.85,862.92
2022-08-27,336.19,555.01,8.45,899.64
2022-08-28,323.37,495.01,11.34,829.72
2022-08-29,389.21,673.12,35.67,1097.99
2022-08-30,402.28,768.68,34.59,1205.55
2022-08-31,405.98,756.58,35.3,1197.85
2022-09-01,396.2,767.64,30.92,1194.76
2022-09-02,382.59,698.45,24.96,1105.99
2022-09-03,325.6,529.12,11.43,866.15
2022-09-04,321.54,364.23,9.83,695.6
2022-09-05,380.51,511.67,32.1,924.28
2022-09-06,393.45,604.68,30.86,1029.0
2022-09-07,392.22,659.05,31.02,1082.29
2022-09-08,389.6,678.85,32.77,1101.22
2022-09-09,384.08,690.68,25.26,1100.02
2022-09-10,328.73,621.63,8.51,958.87
2022-09-11,321.1,507.52,9.59,838.21
2022-09-12,389.61,567.44,32.79,989.84
2022-09-13,399.75,495.65,30.59,925.99
2022-09-14,407.69,670.02,29.17,1106.88
2022-09-15,406.22,698.11,34.25,1138.58
2022-09-16,389.35,480.93,23.91,894.19
2022-09-17,330.08,398.0,8.23,736.31
2022-09-18,335.67,398.85,10.03,744.55
2022-09-19,414.21,601.28,35.97,1051.46
2022-09-20,431.65,630.24,33.08,1094.96
2022-09-21,414.33,644.05,31.55,1089.93
2022-09-22,423.72,659.54,30.81,1114.08
2022-09-23,418.64,562.76,24.76,1006.16
2022-09-24,353.55,268.79,9.38,631.72
2022-09-25,354.46,229.31,10.15,593.93
2022-09-26,435.36,426.79,30.33,892.47
2022-09-27,438.37,362.93,28.79,830.08
2022-09-28,437.95,269.89,31.75,739.59
2022-09-29,439.92,320.78,26.52,787.23
2022-09-30,440.99,415.66,22.72,879.37
2022-10-01,440.99,415.66,22.72,879.37
2022-10-03,447.57,721.45,39.09,1208.11
2022-10-04,453.54,747.5,32.13,1233.18
2022-10-05,448.91,626.42,31.9,1107.24
2022-10-06,446.93,591.12,34.09,1072.14
2022-10-07,437.2,651.57,28.85,1117.62
2022-10-08,369.92,501.81,12.41,884.14
2022-10-09,356.13,499.82,8.78,864.74
2022-10-10,435.32,756.67,35.85,1227.84
2022-10-11,431.07,710.58,28.11,1169.75
2022-10-12,380.72,611.7,13.69,1006.11
2022-10-13,429.01,669.06,38.87,1136.94
2022-10-14,425.12,606.47,29.08,1060.67
